"X","cas_nakupu","produkt","cena","krajina","quartal","kategoria","kluc"
"5585","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5586","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5587","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5588","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5589","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5590","Maj","Mobil","233.1","CZ","Q2","Elektro","OS"
"5591","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5592","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5593","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5594","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5595","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5596","Maj","Mobil","233.1","CZ","Q2","Elektro","OS"
"5597","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5598","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5599","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5600","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5601","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5602","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5603","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5604","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5605","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5606","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5607","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5608","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5609","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5610","Maj","Tablet","340.4","CZ","Q2","Elektro","OS"
"5611","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5612","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5613","Maj","Mobil","233.1","CZ","Q2","Elektro","OS"
"5614","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5615","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5616","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5617","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5618","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5619","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"5620","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5621","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5622","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5623","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5624","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5625","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5626","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5627","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5628","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5629","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5630","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5631","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5632","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5633","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5634","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5635","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5636","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5637","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"5638","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5639","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5640","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5641","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5642","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5643","Maj","Laptop","536.5","CZ","Q2","Elektro","OS"
"5644","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5645","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5646","Maj","Laptop","536.5","CZ","Q2","Elektro","OS"
"5647","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5648","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5649","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5650","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5651","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5652","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5653","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5654","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5655","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5656","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5657","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"5658","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5659","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5660","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5661","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5662","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5663","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5664","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5665","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5666","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5667","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5668","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5669","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5670","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5671","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5672","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5673","Maj","Laptop","536.5","CZ","Q2","Elektro","OS"
"5674","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5675","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5676","Maj","Mobil","233.1","CZ","Q2","Elektro","OS"
"5677","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5678","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5679","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5680","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5681","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5682","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5683","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5684","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5685","Maj","Tablet","340.4","CZ","Q2","Elektro","OS"
"5686","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5687","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5688","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5689","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5690","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5691","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5692","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5693","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5694","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5695","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5696","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5697","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5698","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5699","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5700","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5701","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5702","Maj","Tablet","340.4","CZ","Q2","Elektro","OS"
"5703","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5704","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5705","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5706","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5707","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5708","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5709","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5710","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5711","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5712","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5713","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5714","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5715","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5716","Maj","Tablet","340.4","CZ","Q2","Elektro","OS"
"5717","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5718","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5719","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5720","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5721","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5722","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5723","Maj","Laptop","536.5","CZ","Q2","Elektro","OS"
"5724","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5725","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5726","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5727","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5728","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5729","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5730","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5731","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5732","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5733","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5734","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"5735","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5736","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5737","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5738","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5739","Maj","Laptop","536.5","CZ","Q2","Elektro","OS"
"5740","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5741","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5742","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5743","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5744","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5745","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5746","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"5747","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5748","Maj","Mobil","233.1","CZ","Q2","Elektro","OS"
"5749","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5750","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5751","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5752","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"5753","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5754","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5755","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5756","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5757","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5758","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5759","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5760","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5761","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5762","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5763","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5764","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5765","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5766","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5767","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5768","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5769","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5770","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5771","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5772","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5773","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5774","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5775","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5776","Maj","Laptop","536.5","CZ","Q2","Elektro","OS"
"5777","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5778","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5779","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5780","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5781","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"5782","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5783","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5784","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5785","Maj","Mobil","233.1","CZ","Q2","Elektro","OS"
"5786","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5787","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5788","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5789","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5790","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5791","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5792","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5793","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5794","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5795","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5796","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5797","Maj","Laptop","536.5","CZ","Q2","Elektro","OS"
"5798","Maj","Mobil","233.1","CZ","Q2","Elektro","OS"
"5799","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5800","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5801","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5802","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5803","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5804","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5805","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5806","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5807","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5808","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5809","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5810","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5811","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"5812","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5813","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"5814","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5815","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5816","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5817","Maj","Mobil","233.1","CZ","Q2","Elektro","OS"
"5818","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5819","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"5820","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5821","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5822","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5823","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5824","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5825","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5826","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5827","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5828","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5829","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5830","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5831","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5832","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5833","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5834","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5835","Maj","Mobil","233.1","CZ","Q2","Elektro","OS"
"5836","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5837","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5838","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5839","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5840","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5841","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5842","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5843","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5844","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5845","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5846","Maj","Laptop","536.5","CZ","Q2","Elektro","OS"
"5847","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5848","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5849","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5850","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5851","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5852","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5853","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5854","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5855","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5856","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5857","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5858","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5859","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5860","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5861","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5862","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5863","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5864","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5865","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5866","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5867","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5868","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5869","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"5870","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5871","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5872","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5873","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5874","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5875","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5876","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5877","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"5878","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5879","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5880","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5881","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5882","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5883","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5884","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5885","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5886","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5887","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5888","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5889","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5890","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5891","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5892","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5893","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5894","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5895","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5896","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5897","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5898","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5899","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5900","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5901","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5902","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5903","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5904","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5905","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5906","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5907","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"5908","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5909","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5910","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5911","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5912","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5913","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5914","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5915","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5916","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5917","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5918","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5919","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5920","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5921","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5922","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5923","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5924","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"5925","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5926","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5927","Maj","Laptop","536.5","CZ","Q2","Elektro","OS"
"5928","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5929","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"5930","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5931","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5932","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5933","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5934","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"5935","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5936","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5937","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5938","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5939","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5940","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5941","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5942","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"5943","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5944","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5945","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5946","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5947","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5948","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5949","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5950","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5951","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5952","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5953","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5954","Maj","Laptop","536.5","CZ","Q2","Elektro","OS"
"5955","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5956","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5957","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"5958","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5959","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5960","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5961","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"5962","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5963","Maj","Sveter","22.94","CZ","Q2","Oblecenie","OS"
"5964","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5965","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5966","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5967","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5968","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5969","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5970","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
"5971","Maj","Chlieb","1.48","CZ","Q2","Jedlo","OS"
"5972","Maj","Tricko","9.25","CZ","Q2","Oblecenie","OS"
"5973","Maj","Mlieko","2.035","CZ","Q2","Jedlo","OS"
